ATP,Location,Tournament,Date,Series,Court,Surface,Round,BestOf,Winner,Loser,WRank,LRank,WPts,LPts,WSets,LSets,OddsW,OddsL
78,Marseille,Open 13,2/19/2020,ATP250,Indoor,Hard,1st Round,3,Auger-Aliassime F.,Travaglia S.,18.0,85.0,1921.0,684.0,2.0,1.0,1.27,3.67
78,Marseille,Open 13,2/19/2020,ATP250,Indoor,Hard,2nd Round,3,Pospisil V.,Hurkacz H.,98.0,29.0,597.0,1433.0,2.0,0.0,2.25,1.63
78,Marseille,Open 13,2/19/2020,ATP250,Indoor,Hard,2nd Round,3,Tsitsipas S.,Ymer M.,6.0,75.0,4745.0,749.0,2.0,0.0,1.23,4.09
78,Marseille,Open 13,2/19/2020,ATP250,Indoor,Hard,2nd Round,3,Bublik A.,Paire B.,55.0,20.0,930.0,1738.0,2.0,1.0,2.24,1.64
78,Marseille,Open 13,2/20/2020,ATP250,Indoor,Hard,2nd Round,3,Simon G.,Bedene A.,58.0,47.0,890.0,1010.0,2.0,0.0,2.42,1.55
78,Marseille,Open 13,2/20/2020,ATP250,Indoor,Hard,2nd Round,3,Shapovalov D.,Cilic M.,15.0,39.0,2075.0,1205.0,2.0,1.0,1.82,1.97
78,Marseille,Open 13,2/20/2020,ATP250,Indoor,Hard,2nd Round,3,Medvedev D.,Sinner J.,5.0,68.0,5890.0,793.0,2.0,1.0,1.26,3.77
78,Marseille,Open 13,2/20/2020,ATP250,Indoor,Hard,2nd Round,3,Auger-Aliassime F.,Herbert P.H.,18.0,79.0,1921.0,715.0,2.0,1.0,1.97,1.82
78,Marseille,Open 13,2/20/2020,ATP250,Indoor,Hard,2nd Round,3,Gerasimov E.,Goffin D.,72.0,10.0,764.0,2600.0,2.0,0.0,2.74,1.44
78,Marseille,Open 13,2/21/2020,ATP250,Indoor,Hard,Quarterfinals,3,Bublik A.,Shapovalov D.,55.0,15.0,930.0,2075.0,2.0,1.0,2.91,1.4
78,Marseille,Open 13,2/21/2020,ATP250,Indoor,Hard,Quarterfinals,3,Tsitsipas S.,Pospisil V.,6.0,98.0,4745.0,597.0,2.0,0.0,1.43,2.78
78,Marseille,Open 13,2/21/2020,ATP250,Indoor,Hard,Quarterfinals,3,Simon G.,Medvedev D.,58.0,5.0,890.0,5890.0,2.0,0.0,4.66,1.19
78,Marseille,Open 13,2/21/2020,ATP250,Indoor,Hard,Quarterfinals,3,Auger-Aliassime F.,Gerasimov E.,18.0,72.0,1921.0,764.0,2.0,0.0,1.54,2.47
78,Marseille,Open 13,2/22/2020,ATP250,Indoor,Hard,Semifinals,3,Tsitsipas S.,Bublik A.,6.0,55.0,4745.0,930.0,2.0,0.0,1.21,4.31
78,Marseille,Open 13,2/22/2020,ATP250,Indoor,Hard,Semifinals,3,Auger-Aliassime F.,Simon G.,18.0,58.0,1921.0,890.0,2.0,0.0,1.58,2.36
78,Marseille,Open 13,2/23/2020,ATP250,Indoor,Hard,The Final,3,Tsitsipas S.,Auger-Aliassime F.,6.0,18.0,4745.0,1921.0,2.0,0.0,1.41,2.88
79,Rio de Janeiro,Rio Open,2/17/2020,ATP500,Outdoor,Clay,1st Round,3,Delbonis F.,Carballes Baena R.,86.0,93.0,676.0,639.0,2.0,0.0,1.61,2.28
79,Rio de Janeiro,Rio Open,2/17/2020,ATP500,Outdoor,Clay,1st Round,3,Garin C.,Martin A.,25.0,94.0,1550.0,629.0,2.0,1.0,1.27,3.66
79,Rio de Janeiro,Rio Open,2/17/2020,ATP500,Outdoor,Clay,1st Round,3,Andujar P.,Verdasco F.,59.0,49.0,887.0,1000.0,2.0,0.0,2.21,1.65
79,Rio de Janeiro,Rio Open,2/17/2020,ATP500,Outdoor,Clay,1st Round,3,Martinez P.,Dellien H.,133.0,78.0,404.0,738.0,2.0,1.0,1.74,2.05
79,Rio de Janeiro,Rio Open,2/17/2020,ATP500,Outdoor,Clay,1st Round,3,Seyboth Wild T.,Davidovich Fokina A.,206.0,90.0,235.0,655.0,2.0,1.0,2.31,1.6
79,Rio de Janeiro,Rio Open,2/17/2020,ATP500,Outdoor,Clay,1st Round,3,Coria F.,Moutet C.,116.0,77.0,466.0,742.0,2.0,1.0,2.22,1.64
79,Rio de Janeiro,Rio Open,2/18/2020,ATP500,Outdoor,Clay,1st Round,3,Alcaraz C.,Ramos-Vinolas A.,406.0,41.0,82.0,1130.0,2.0,1.0,4.17,1.22
79,Rio de Janeiro,Rio Open,2/18/2020,ATP500,Outdoor,Clay,1st Round,3,Balazs A.,Cuevas P.,106.0,46.0,525.0,1017.0,2.0,0.0,3.7,1.27
79,Rio de Janeiro,Rio Open,2/18/2020,ATP500,Outdoor,Clay,1st Round,3,Lajovic D.,Cecchinato M.,23.0,111.0,1641.0,508.0,2.0,1.0,1.63,2.25
79,Rio de Janeiro,Rio Open,2/18/2020,ATP500,Outdoor,Clay,1st Round,3,Coric B.,Londero J.I.,32.0,61.0,1320.0,881.0,2.0,0.0,2.04,1.76
79,Rio de Janeiro,Rio Open,2/18/2020,ATP500,Outdoor,Clay,1st Round,3,Munar J.,Caruso S.,99.0,97.0,593.0,600.0,2.0,0.0,1.56,2.39
79,Rio de Janeiro,Rio Open,2/18/2020,ATP500,Outdoor,Clay,1st Round,3,Sonego L.,Mayer L.,52.0,109.0,960.0,509.0,2.0,1.0,1.87,1.91
79,Rio de Janeiro,Rio Open,2/18/2020,ATP500,Outdoor,Clay,1st Round,3,Domingues J.,Gaio F.,169.0,127.0,292.0,422.0,2.0,0.0,1.79,1.94
79,Rio de Janeiro,Rio Open,2/18/2020,ATP500,Outdoor,Clay,1st Round,3,Mager G.,Ruud C.,128.0,34.0,413.0,1313.0,2.0,0.0,4.08,1.23
79,Rio de Janeiro,Rio Open,2/18/2020,ATP500,Outdoor,Clay,1st Round,3,Thiem D.,Meligeni Rodrigues F,4.0,341.0,7045.0,111.0,2.0,1.0,1.01,19.41
79,Rio de Janeiro,Rio Open,2/19/2020,ATP500,Outdoor,Clay,1st Round,3,Monteiro T.,Pella G.,88.0,26.0,669.0,1515.0,2.0,1.0,2.04,1.76
79,Rio de Janeiro,Rio Open,2/19/2020,ATP500,Outdoor,Clay,2nd Round,3,Garin C.,Delbonis F.,25.0,86.0,1550.0,676.0,2.0,0.0,1.52,2.5
79,Rio de Janeiro,Rio Open,2/19/2020,ATP500,Outdoor,Clay,2nd Round,3,Martinez P.,Andujar P.,133.0,59.0,404.0,887.0,2.0,0.0,2.37,1.57
79,Rio de Janeiro,Rio Open,2/19/2020,ATP500,Outdoor,Clay,2nd Round,3,Balazs A.,Monteiro T.,106.0,88.0,525.0,669.0,2.0,1.0,2.62,1.48
79,Rio de Janeiro,Rio Open,2/20/2020,ATP500,Outdoor,Clay,2nd Round,3,Coria F.,Alcaraz C.,116.0,406.0,466.0,82.0,2.0,1.0,1.82,1.96
79,Rio de Janeiro,Rio Open,2/20/2020,ATP500,Outdoor,Clay,2nd Round,3,Mager G.,Domingues J.,128.0,169.0,413.0,292.0,2.0,0.0,1.44,2.75
79,Rio de Janeiro,Rio Open,2/20/2020,ATP500,Outdoor,Clay,2nd Round,3,Sonego L.,Lajovic D.,52.0,23.0,960.0,1641.0,2.0,0.0,2.68,1.46
79,Rio de Janeiro,Rio Open,2/20/2020,ATP500,Outdoor,Clay,2nd Round,3,Coric B.,Seyboth Wild T.,32.0,206.0,1320.0,235.0,2.0,1.0,1.34,3.23
79,Rio de Janeiro,Rio Open,2/21/2020,ATP500,Outdoor,Clay,2nd Round,3,Thiem D.,Munar J.,4.0,99.0,7045.0,593.0,2.0,1.0,1.17,4.99
79,Rio de Janeiro,Rio Open,2/21/2020,ATP500,Outdoor,Clay,Quarterfinals,3,Garin C.,Coria F.,25.0,116.0,1550.0,466.0,2.0,1.0,1.18,4.89
79,Rio de Janeiro,Rio Open,2/22/2020,ATP500,Outdoor,Clay,Quarterfinals,3,Coric B.,Sonego L.,32.0,52.0,1320.0,960.0,2.0,0.0,1.67,2.18
79,Rio de Janeiro,Rio Open,2/22/2020,ATP500,Outdoor,Clay,Quarterfinals,3,Balazs A.,Martinez P.,106.0,133.0,525.0,404.0,2.0,1.0,2.27,1.63
79,Rio de Janeiro,Rio Open,2/22/2020,ATP500,Outdoor,Clay,Quarterfinals,3,Mager G.,Thiem D.,128.0,4.0,413.0,7045.0,2.0,0.0,6.51,1.11
79,Rio de Janeiro,Rio Open,2/23/2020,ATP500,Outdoor,Clay,Semifinals,3,Garin C.,Coric B.,25.0,32.0,1550.0,1320.0,2.0,0.0,1.64,2.25
79,Rio de Janeiro,Rio Open,2/23/2020,ATP500,Outdoor,Clay,Semifinals,3,Mager G.,Balazs A.,128.0,106.0,413.0,525.0,2.0,1.0,1.39,2.94
79,Rio de Janeiro,Rio Open,2/23/2020,ATP500,Outdoor,Clay,The Final,3,Garin C.,Mager G.,25.0,128.0,1550.0,413.0,2.0,0.0,1.26,3.82
80,Acapulco,Abierto Mexicano,2/24/2020,ATP500,Outdoor,Hard,1st Round,3,Mannarino A.,Norrie C.,42.0,58.0,1086.0,872.0,2.0,1.0,1.84,1.95
80,Acapulco,Abierto Mexicano,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Paul T.,Mcdonald M.,66.0,196.0,792.0,257.0,2.0,1.0,1.42,2.84
80,Acapulco,Abierto Mexicano,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Kecmanovic M.,De Minaur A.,50.0,25.0,1003.0,1575.0,2.0,1.0,1.97,1.82
80,Acapulco,Abierto Mexicano,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Wawrinka S.,Tiafoe F.,16.0,82.0,2060.0,700.0,2.0,1.0,1.4,2.91
80,Acapulco,Abierto Mexicano,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Giron M.,Lopez Villasenor G.,115.0,518.0,498.0,54.0,2.0,0.0,1.11,6.52
80,Acapulco,Abierto Mexicano,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Edmund K.,Lopez F.,44.0,52.0,1085.0,953.0,2.0,0.0,1.31,3.44
80,Acapulco,Abierto Mexicano,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Martinez P.,Albot R.,113.0,69.0,504.0,772.0,2.0,0.0,2.13,1.71
80,Acapulco,Abierto Mexicano,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Kwon S.W.,Daniel T.,76.0,110.0,732.0,511.0,2.0,1.0,1.5,2.58
80,Acapulco,Abierto Mexicano,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Dimitrov G.,Dzumhur D.,22.0,109.0,1682.0,520.0,2.0,0.0,1.32,3.37
80,Acapulco,Abierto Mexicano,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Bolt A.,19.0,137.0,1771.0,395.0,2.0,0.0,1.4,2.91
80,Acapulco,Abierto Mexicano,2/26/2020,ATP500,Outdoor,Hard,1st Round,3,Lajovic D.,Johnson S.,24.0,73.0,1670.0,745.0,2.0,1.0,2.08,1.74
80,Acapulco,Abierto Mexicano,2/26/2020,ATP500,Outdoor,Hard,1st Round,3,Zverev A.,Jung J.,7.0,119.0,3885.0,457.0,2.0,0.0,1.15,5.3
80,Acapulco,Abierto Mexicano,2/26/2020,ATP500,Outdoor,Hard,1st Round,3,Nadal R.,Andujar P.,2.0,54.0,9395.0,932.0,2.0,0.0,1.03,13.64
80,Acapulco,Abierto Mexicano,2/26/2020,ATP500,Outdoor,Hard,1st Round,3,Fritz T.,Millman J.,35.0,40.0,1255.0,1141.0,2.0,1.0,1.86,1.93
80,Acapulco,Abierto Mexicano,2/26/2020,ATP500,Outdoor,Hard,1st Round,3,Isner J.,Zverev M.,20.0,257.0,1760.0,182.0,2.0,0.0,1.35,3.17
80,Acapulco,Abierto Mexicano,2/26/2020,ATP500,Outdoor,Hard,1st Round,3,Humbert U.,Kyrgios N.,43.0,23.0,1086.0,1670.0,1.0,0.0,2.66,1.47
80,Acapulco,Abierto Mexicano,2/26/2020,ATP500,Outdoor,Hard,2nd Round,3,Edmund K.,Auger-Aliassime F.,44.0,19.0,1085.0,1771.0,2.0,0.0,1.67,2.19
80,Acapulco,Abierto Mexicano,2/26/2020,ATP500,Outdoor,Hard,2nd Round,3,Kwon S.W.,Lajovic D.,76.0,24.0,732.0,1670.0,2.0,0.0,1.89,1.9
80,Acapulco,Abierto Mexicano,2/26/2020,ATP500,Outdoor,Hard,2nd Round,3,Isner J.,Giron M.,20.0,115.0,1760.0,498.0,2.0,0.0,1.27,3.67
80,Acapulco,Abierto Mexicano,2/27/2020,ATP500,Outdoor,Hard,2nd Round,3,Paul T.,Zverev A.,66.0,7.0,792.0,3885.0,2.0,0.0,4.14,1.23
80,Acapulco,Abierto Mexicano,2/27/2020,ATP500,Outdoor,Hard,2nd Round,3,Dimitrov G.,Mannarino A.,22.0,42.0,1682.0,1086.0,2.0,1.0,1.35,3.15
80,Acapulco,Abierto Mexicano,2/27/2020,ATP500,Outdoor,Hard,2nd Round,3,Fritz T.,Humbert U.,35.0,43.0,1255.0,1086.0,2.0,0.0,2.11,1.71
80,Acapulco,Abierto Mexicano,2/27/2020,ATP500,Outdoor,Hard,2nd Round,3,Wawrinka S.,Martinez P.,16.0,113.0,2060.0,504.0,2.0,0.0,1.14,5.68
80,Acapulco,Abierto Mexicano,2/27/2020,ATP500,Outdoor,Hard,2nd Round,3,Nadal R.,Kecmanovic M.,2.0,50.0,9395.0,1003.0,2.0,0.0,1.07,8.34
80,Acapulco,Abierto Mexicano,2/27/2020,ATP500,Outdoor,Hard,Quarterfinals,3,Isner J.,Paul T.,20.0,66.0,1760.0,792.0,2.0,1.0,1.73,2.1
80,Acapulco,Abierto Mexicano,2/28/2020,ATP500,Outdoor,Hard,Quarterfinals,3,Fritz T.,Edmund K.,35.0,44.0,1255.0,1085.0,2.0,0.0,2.3,1.61
80,Acapulco,Abierto Mexicano,2/28/2020,ATP500,Outdoor,Hard,Quarterfinals,3,Dimitrov G.,Wawrinka S.,22.0,16.0,1682.0,2060.0,2.0,0.0,2.46,1.54
80,Acapulco,Abierto Mexicano,2/28/2020,ATP500,Outdoor,Hard,Quarterfinals,3,Nadal R.,Kwon S.W.,2.0,76.0,9395.0,732.0,2.0,0.0,1.04,10.94
80,Acapulco,Abierto Mexicano,2/29/2020,ATP500,Outdoor,Hard,Semifinals,3,Fritz T.,Isner J.,35.0,20.0,1255.0,1760.0,2.0,1.0,1.83,1.97
80,Acapulco,Abierto Mexicano,2/29/2020,ATP500,Outdoor,Hard,Semifinals,3,Nadal R.,Dimitrov G.,2.0,22.0,9395.0,1682.0,2.0,0.0,1.12,6.29
80,Acapulco,Abierto Mexicano,3/1/2020,ATP500,Outdoor,Hard,The Final,3,Nadal R.,Fritz T.,2.0,35.0,9395.0,1255.0,2.0,0.0,1.06,9.01
81,Dubai ,Dubai Tennis Championships,2/24/2020,ATP500,Outdoor,Hard,1st Round,3,Khachanov K.,Kukushkin M.,17.0,89.0,2040.0,661.0,2.0,0.0,1.36,3.08
81,Dubai ,Dubai Tennis Championships,2/24/2020,ATP500,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Safwat M.,80.0,132.0,704.0,407.0,2.0,1.0,1.26,3.74
81,Dubai ,Dubai Tennis Championships,2/24/2020,ATP500,Outdoor,Hard,1st Round,3,Rublev A.,Musetti L.,14.0,311.0,2219.0,129.0,2.0,0.0,1.1,6.88
81,Dubai ,Dubai Tennis Championships,2/24/2020,ATP500,Outdoor,Hard,1st Round,3,Gasquet R.,Harris L.,56.0,93.0,915.0,641.0,2.0,0.0,1.79,2.01
81,Dubai ,Dubai Tennis Championships,2/24/2020,ATP500,Outdoor,Hard,1st Round,3,Djokovic N.,Jaziri M.,1.0,260.0,9720.0,181.0,2.0,0.0,1.01,21.87
81,Dubai ,Dubai Tennis Championships,2/24/2020,ATP500,Outdoor,Hard,1st Round,3,Monfils G.,Fucsovics M.,9.0,70.0,2860.0,762.0,2.0,0.0,1.34,3.18
81,Dubai ,Dubai Tennis Championships,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Paire B.,Cilic M.,21.0,36.0,1738.0,1225.0,2.0,1.0,2.6,1.49
81,Dubai ,Dubai Tennis Championships,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Novak D.,Gunneswaran P.,96.0,134.0,621.0,405.0,2.0,0.0,1.4,2.92
81,Dubai ,Dubai Tennis Championships,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Uchiyama Y.,Lu Y.H.,99.0,962.0,604.0,10.0,2.0,1.0,1.18,4.76
81,Dubai ,Dubai Tennis Championships,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Krajinovic F.,Sousa J.,33.0,68.0,1318.0,776.0,2.0,1.0,1.21,4.34
81,Dubai ,Dubai Tennis Championships,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Bublik A.,Hurkacz H.,47.0,30.0,1010.0,1433.0,2.0,0.0,2.52,1.51
81,Dubai ,Dubai Tennis Championships,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Evans D.,Fognini F.,37.0,11.0,1224.0,2400.0,2.0,1.0,1.64,2.22
81,Dubai ,Dubai Tennis Championships,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Herbert P.H.,Nishioka Y.,78.0,48.0,715.0,1007.0,2.0,0.0,1.49,2.6
81,Dubai ,Dubai Tennis Championships,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Basilashvili N.,Berankis R.,29.0,62.0,1440.0,841.0,2.0,1.0,1.63,2.26
81,Dubai ,Dubai Tennis Championships,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Tsitsipas S.,Carreno Busta P.,6.0,27.0,4745.0,1500.0,2.0,0.0,1.32,3.3
81,Dubai ,Dubai Tennis Championships,2/25/2020,ATP500,Outdoor,Hard,1st Round,3,Struff J.L.,Bautista Agut R.,34.0,12.0,1270.0,2360.0,2.0,0.0,3.7,1.27
81,Dubai ,Dubai Tennis Championships,2/26/2020,ATP500,Outdoor,Hard,2nd Round,3,Evans D.,Herbert P.H.,37.0,78.0,1224.0,715.0,2.0,1.0,1.56,2.4
81,Dubai ,Dubai Tennis Championships,2/26/2020,ATP500,Outdoor,Hard,2nd Round,3,Rublev A.,Krajinovic F.,14.0,33.0,2219.0,1318.0,2.0,0.0,1.39,2.93
81,Dubai ,Dubai Tennis Championships,2/26/2020,ATP500,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Bublik A.,6.0,47.0,4745.0,1010.0,2.0,0.0,1.18,4.78
81,Dubai ,Dubai Tennis Championships,2/26/2020,ATP500,Outdoor,Hard,2nd Round,3,Khachanov K.,Novak D.,17.0,96.0,2040.0,621.0,2.0,0.0,1.27,3.68
81,Dubai ,Dubai Tennis Championships,2/26/2020,ATP500,Outdoor,Hard,2nd Round,3,Struff J.L.,Basilashvili N.,34.0,29.0,1270.0,1440.0,2.0,0.0,1.42,2.81
81,Dubai ,Dubai Tennis Championships,2/26/2020,ATP500,Outdoor,Hard,2nd Round,3,Djokovic N.,Kohlschreiber P.,1.0,80.0,9720.0,704.0,2.0,0.0,1.02,15.07
81,Dubai ,Dubai Tennis Championships,2/26/2020,ATP500,Outdoor,Hard,2nd Round,3,Gasquet R.,Paire B.,56.0,21.0,915.0,1738.0,2.0,0.0,1.86,1.92
81,Dubai ,Dubai Tennis Championships,2/26/2020,ATP500,Outdoor,Hard,2nd Round,3,Monfils G.,Uchiyama Y.,9.0,99.0,2860.0,604.0,2.0,0.0,1.1,6.99
81,Dubai ,Dubai Tennis Championships,2/27/2020,ATP500,Outdoor,Hard,Quarterfinals,3,Evans D.,Rublev A.,37.0,14.0,1224.0,2219.0,2.0,0.0,3.98,1.24
81,Dubai ,Dubai Tennis Championships,2/27/2020,ATP500,Outdoor,Hard,Quarterfinals,3,Tsitsipas S.,Struff J.L.,6.0,34.0,4745.0,1270.0,2.0,1.0,1.4,2.92
81,Dubai ,Dubai Tennis Championships,2/27/2020,ATP500,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Khachanov K.,1.0,17.0,9720.0,2040.0,2.0,0.0,1.07,8.69
81,Dubai ,Dubai Tennis Championships,2/27/2020,ATP500,Outdoor,Hard,Quarterfinals,3,Monfils G.,Gasquet R.,9.0,56.0,2860.0,915.0,2.0,0.0,1.21,4.31
81,Dubai ,Dubai Tennis Championships,2/28/2020,ATP500,Outdoor,Hard,Semifinals,3,Tsitsipas S.,Evans D.,6.0,37.0,4745.0,1224.0,2.0,0.0,1.23,4.15
81,Dubai ,Dubai Tennis Championships,2/28/2020,ATP500,Outdoor,Hard,Semifinals,3,Djokovic N.,Monfils G.,1.0,9.0,9720.0,2860.0,2.0,1.0,1.1,6.76
81,Dubai ,Dubai Tennis Championships,2/29/2020,ATP500,Outdoor,Hard,The Final,3,Djokovic N.,Tsitsipas S.,1.0,6.0,9720.0,4745.0,2.0,0.0,1.33,3.3
82,Santiago,Chile Open,2/24/2020,ATP250,Indoor,Clay,1st Round,3,Dellien H.,Cecchinato M.,94.0,112.0,638.0,508.0,2.0,1.0,2.46,1.53
82,Santiago,Chile Open,2/24/2020,ATP250,Indoor,Clay,1st Round,3,Seyboth Wild T.,Bagnis F.,182.0,131.0,277.0,409.0,2.0,1.0,2.04,1.76
82,Santiago,Chile Open,2/24/2020,ATP250,Indoor,Clay,1st Round,3,Carballes Baena R.,Munar J.,97.0,105.0,614.0,548.0,2.0,1.0,2.46,1.53
82,Santiago,Chile Open,2/24/2020,ATP250,Indoor,Clay,1st Round,3,Barrios Vera M.T.,Taberner C.,300.0,175.0,134.0,281.0,2.0,1.0,3.12,1.35
82,Santiago,Chile Open,2/25/2020,ATP250,Indoor,Clay,1st Round,3,Davidovich Fokina A.,Martin A.,98.0,95.0,611.0,629.0,2.0,1.0,1.95,1.82
82,Santiago,Chile Open,2/25/2020,ATP250,Indoor,Clay,1st Round,3,Monteiro T.,Mayer L.,88.0,111.0,669.0,509.0,2.0,1.0,1.63,2.23
82,Santiago,Chile Open,2/25/2020,ATP250,Indoor,Clay,1st Round,3,Olivo R.,Sousa P.,297.0,108.0,139.0,522.0,2.0,1.0,2.21,1.65
82,Santiago,Chile Open,2/25/2020,ATP250,Indoor,Clay,1st Round,3,Delbonis F.,Klizan M.,85.0,158.0,676.0,315.0,2.0,0.0,1.58,2.33
82,Santiago,Chile Open,2/25/2020,ATP250,Indoor,Clay,1st Round,3,Caruso S.,Kovalik J.,100.0,120.0,600.0,447.0,2.0,0.0,2.15,1.68
82,Santiago,Chile Open,2/25/2020,ATP250,Indoor,Clay,1st Round,3,Varillas J.P.,Horansky F.,146.0,164.0,380.0,296.0,2.0,0.0,1.9,1.88
82,Santiago,Chile Open,2/25/2020,ATP250,Indoor,Clay,1st Round,3,Londero J.I.,Coria F.,63.0,104.0,832.0,569.0,2.0,0.0,1.42,2.78
82,Santiago,Chile Open,2/25/2020,ATP250,Indoor,Clay,1st Round,3,Tabilo A.,Lorenzi P.,166.0,121.0,290.0,446.0,2.0,0.0,1.68,2.15
82,Santiago,Chile Open,2/26/2020,ATP250,Indoor,Clay,2nd Round,3,Olivo R.,Cuevas P.,297.0,60.0,139.0,857.0,2.0,1.0,4.44,1.2
82,Santiago,Chile Open,2/26/2020,ATP250,Indoor,Clay,2nd Round,3,Delbonis F.,Caruso S.,85.0,100.0,676.0,600.0,2.0,0.0,1.5,2.54
82,Santiago,Chile Open,2/26/2020,ATP250,Indoor,Clay,2nd Round,3,Dellien H.,Barrios Vera M.T.,94.0,300.0,638.0,134.0,2.0,0.0,1.38,3.0
82,Santiago,Chile Open,2/26/2020,ATP250,Indoor,Clay,2nd Round,3,Ruud C.,Tabilo A.,38.0,166.0,1219.0,290.0,2.0,0.0,1.19,4.56
82,Santiago,Chile Open,2/27/2020,ATP250,Indoor,Clay,2nd Round,3,Monteiro T.,Carballes Baena R.,88.0,97.0,669.0,614.0,2.0,0.0,1.56,2.4
82,Santiago,Chile Open,2/27/2020,ATP250,Indoor,Clay,2nd Round,3,Seyboth Wild T.,Londero J.I.,182.0,63.0,277.0,832.0,2.0,0.0,2.84,1.41
82,Santiago,Chile Open,2/27/2020,ATP250,Indoor,Clay,2nd Round,3,Ramos-Vinolas A.,Varillas J.P.,45.0,146.0,1085.0,380.0,2.0,0.0,1.36,3.08
82,Santiago,Chile Open,2/27/2020,ATP250,Indoor,Clay,2nd Round,3,Garin C.,Davidovich Fokina A.,18.0,98.0,2005.0,611.0,2.0,1.0,1.3,3.45
82,Santiago,Chile Open,2/28/2020,ATP250,Indoor,Clay,Quarterfinals,3,Ruud C.,Delbonis F.,38.0,85.0,1219.0,676.0,2.0,0.0,1.49,2.61
82,Santiago,Chile Open,2/28/2020,ATP250,Indoor,Clay,Quarterfinals,3,Ramos-Vinolas A.,Monteiro T.,45.0,88.0,1085.0,669.0,2.0,0.0,2.0,1.8
82,Santiago,Chile Open,2/28/2020,ATP250,Indoor,Clay,Quarterfinals,3,Olivo R.,Dellien H.,297.0,94.0,139.0,638.0,2.0,1.0,2.85,1.42
82,Santiago,Chile Open,2/29/2020,ATP250,Indoor,Clay,Quarterfinals,3,Seyboth Wild T.,Garin C.,182.0,18.0,277.0,2005.0,1.0,0.0,2.65,1.47
82,Santiago,Chile Open,2/29/2020,ATP250,Indoor,Clay,Semifinals,3,Ruud C.,Ramos-Vinolas A.,38.0,45.0,1219.0,1085.0,2.0,0.0,1.57,2.39
82,Santiago,Chile Open,2/29/2020,ATP250,Indoor,Clay,Semifinals,3,Seyboth Wild T.,Olivo R.,182.0,297.0,277.0,139.0,2.0,0.0,1.29,3.55
82,Santiago,Chile Open,3/1/2020,ATP250,Indoor,Clay,The Final,3,Seyboth Wild T.,Ruud C.,182.0,38.0,277.0,1219.0,2.0,1.0,3.36,1.32
83,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Basilashvili N.,20.0,27.0,1771.0,1395.0,2.0,0.0,1.25,3.98
83,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3,Carreno Busta P.,Lajovic D.,25.0,23.0,1500.0,1695.0,2.0,0.0,1.37,3.06
83,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3,Struff J.L.,De Minaur A.,34.0,26.0,1315.0,1485.0,2.0,0.0,2.61,1.49
83,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3,Anderson K.,Edmund K.,124.0,44.0,445.0,1050.0,2.0,1.0,2.64,1.48
83,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3,Opelka R.,Norrie C.,39.0,77.0,1177.0,712.0,2.0,0.0,1.59,2.36
83,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3,Coric B.,Paire B.,33.0,22.0,1320.0,1738.0,1.0,0.0,1.58,2.36
83,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3,Fritz T.,Harris L.,24.0,97.0,1510.0,616.0,2.0,0.0,1.45,2.75
83,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3,Krajinovic F.,Caruso S.,32.0,99.0,1343.0,597.0,2.0,0.0,1.35,3.18
83,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3,Murray A.,Tiafoe F.,134.0,81.0,412.0,700.0,2.0,1.0,1.61,2.31
83,New York,Western & Southern Financial Group Masters,8/22/2020,Masters 1000,Outdoor,Hard,1st Round,3,Berankis R.,Paul T.,72.0,57.0,739.0,894.0,2.0,1.0,2.13,1.71
